CODLOC,NOMLOC,NOMALTER,codigo_provincia_id
540709,"Rincón de Azara",NULL,54
540710,"La Corita",NULL,54
540711,"Florentino Ameghino",NULL,54
540712,"Roca Chica",NULL,54
540713,Helvecia,NULL,54
540714,"Villa Akerman",NULL,54
540715,"Villa Parodi",NULL,54
540716,"Valle Hermoso",NULL,54
540717,"Santiago de Liniers",NULL,54
540718,"Fábrica Imprima",NULL,54
540719,"Colonia Primavera",NULL,54
540720,"1º de Mayo",NULL,54
540721,"Pueblo Illia",NULL,54
540722,Esperanza,NULL,54
540723,Integración,NULL,54
540724,"Comandante Andresito",Andresito,54
540725,Machadiño,Machadino,54
580002,Neuquén,NULL,58
580004,Plottier,NULL,58
580006,"Cutral Có","Pueblo Nuevo",58
580008,"Plaza Huincul",NULL,58
580010,Zapala,NULL,58
580012,Centenario,NULL,58
580014,"San Martín de los Andes",NULL,58
580016,"Chos Malal",NULL,58
580018,"Junín de los Andes",NULL,58
580020,Senillosa,NULL,58
580022,"Las Lajas",NULL,58
580024,"Villa Rincón Chico",NULL,58
580026,"Rincón de los Sauces",NULL,58
580028,Loncopué,NULL,58
580030,"Villa La Angostura",NULL,58
580032,"Piedra del Aguila",NULL,58
580034,Aluminé,NULL,58
580038,"San Patricio del Chañar",NULL,58
580040,"Mariano Moreno",NULL,58
580042,Andacollo,NULL,58
580044,"Vista Alegre Sur",NULL,58
580046,Añelo,NULL,58
580048,"Vista Alegre Norte",NULL,58
580050,"El Huecu",NULL,58
580052,"Buta Ranquil",NULL,58
580054,"Las Ovejas",NULL,58
580056,"Villa El Chocón","El Chocón",58
580058,"Las Coloradas",NULL,58
580059,"Pichi Neuquén",NULL,58
580060,"El Palomar",NULL,58
580061,"Manzano Amargo",NULL,58
580062,"Las Lagunas",NULL,58
580063,"Invernada Vieja",NULL,58
580064,Varvarco,NULL,58
580065,Nahueve,NULL,58
580066,"Bella Vista",NULL,58
580067,Cayanta,NULL,58
580068,"Los Miches",NULL,58
580069,Huinganco,NULL,58
580070,"La Primavera",NULL,58
580071,Guañacos,NULL,58
580072,"Buta Co",NULL,58
580073,Barrancas,NULL,58
580074,"Ranquil del Sur",NULL,58
580075,"El Tril",NULL,58
580077,Chacaycó,NULL,58
580078,Curacó,NULL,58
580079,"Paso Huitrin",NULL,58
580080,Huantraico,NULL,58
580081,Cortaderas,NULL,58
580082,"Pozo Hernández",NULL,58
580084,"Octavio Pico",NULL,58
580085,"El Cholar",NULL,58
580086,"Vilú Mallín",NULL,58
580087,"Chocho y Mallio",NULL,58
580088,Ranquilco,NULL,58
580089,"Valle de las Damas",NULL,58
580090,"Puerta de Trolope",NULL,58
580091,Copahue,NULL,58
580092,Caviahue,NULL,58
580093,Hualcupén,NULL,58
580094,Ranquilcón,NULL,58
580095,Colipilli,NULL,58
580096,Naunauco,NULL,58
580097,Tralalhué,NULL,58
580098,"Taquimilán Arriba",NULL,58
580099,"Taquimilán Centro",NULL,58
580100,Taquimilán,"Taqui Milán",58
580101,"Tres Chorros",NULL,58
580102,Rahueco,NULL,58
580103,"Estancia Rahueco",NULL,58
580104,"Caepe Malal",NULL,58
580105,Chapuá,NULL,58
580106,"Tricao Malal",NULL,58
580107,"Cajón de Curileuvú",NULL,58
580108,"Cancha Huinganco",NULL,58
580109,Huarenchenque,NULL,58
580110,Mulichincó,NULL,58
580111,Huncal,NULL,58
580112,Coihueco,NULL,58
580113,Churriaca,NULL,58
580114,Tratayén,NULL,58
580115,"Punta Sierra",NULL,58
580117,"El Cruce",NULL,58
580118,"Auca Mahuida",NULL,58
580119,"Agua de Canale",NULL,58
580120,"Punta Carranza",NULL,58
580121,Arroyito,NULL,58
580123,Challacó,NULL,58
580124,"Planicie Banderita",NULL,58
580125,"Covunco Centro",NULL,58
580126,"Portada Covunco",NULL,58
580127,Ñireco,NULL,58
580128,"Puente Picún Leufú",NULL,58
580129,"Santo Domingo",NULL,58
580130,"Ramón M. Castro",NULL,58
580131,"Covunco Abajo",NULL,58
580132,"Paso de los Indios",NULL,58
580133,"La Amarga",NULL,58
580134,"Mina Chita",NULL,58
580135,"Mallín Quemado",NULL,58
580136,"La Buitrera",NULL,58
580137,Codihué,NULL,58
580138,"Peña Haichol",NULL,58
580140,"Pino Hachado",NULL,58
580141,"Primeros Pinos",NULL,58
580142,"Villa del Agrio",NULL,58
580143,"Bajada del Agrio",NULL,58
580144,"Quili Malal",NULL,58
580145,Rahué,NULL,58
580146,Quillén,NULL,58
580147,Rucachoroi,NULL,58
580148,Moquehué,NULL,58
580149,"Villa Pehuenia",NULL,58
580150,"El Arco",NULL,58
580151,Sainuco,NULL,58
580152,Quilca,NULL,58
580153,"Lonco Luan",NULL,58
580154,"La Angostura",NULL,58
580155,Quilachanquil,NULL,58
580156,"Fortín 1º de Mayo",NULL,58
580157,Pilolil,NULL,58
580158,"El Salitral",NULL,58
580159,"Catán Lil",NULL,58
580160,"La Bomba",NULL,58
580161,"La Negra",NULL,58
580162,"Aguada Florencio",NULL,58
580163,"Aguada del León",NULL,58
580164,"Ojo de Agua",NULL,58
580165,"El Marucho",NULL,58
580166,"Las Cortaderas",NULL,58
580167,"Agua del Overo",NULL,58
580168,"Chacaico Sur",NULL,58
580169,"Los Molles",NULL,58
580170,"Picún Leufú",NULL,58
580171,"Espinazo del Zorro",NULL,58
580172,"Aguada del Carrizo",NULL,58
580173,"El Sauce",NULL,58
580174,"Limay Centro",NULL,58
580175,"Paso Aguerre",NULL,58
580176,"Bajada Colorada",NULL,58
580177,"Santo Tomás",NULL,58
580178,"San Ignacio",NULL,58
580179,Sañicó,NULL,58
580180,Tropezón,NULL,58
580181,Malleo,NULL,58
580182,"Reserva Indígena Atreuco",NULL,58
580183,"Reserva Indígena Auca Pan",NULL,58
580184,"Puesto Blanco",NULL,58
580185,"Puesto Tromen",NULL,58
580186,"Puesto Huechulaufquen",NULL,58
580187,Tauss,NULL,58
580188,"La Rinconada",NULL,58
580189,"Tres Puentes",NULL,58
580190,Auquinco,NULL,58
580191,"Termas de Lahuen-co",NULL,58
580192,Lolog,NULL,58
580193,"Puesto Lerin",NULL,58
580194,Quilquihué,NULL,58
580195,"Puerto Hua Hum",NULL,58
580196,"Baños de Queñi",NULL,58
580197,"Quila Quina",NULL,58
580198,"Lago Hermoso",NULL,58
580199,"Estancia Tres Lagos",NULL,58
580200,Caleufú,NULL,58
580201,Alicurá,NULL,58
580202,"Lago Espejo",NULL,58
580203,"Ruca Malén",NULL,58
580204,"El Portezuelo",NULL,58
580205,"Pichi Traful",NULL,58
580206,Correntoso,NULL,58
580207,Huemul,NULL,58
580208,"Puerto Anchorena",NULL,58
580209,"Puerto Huemul",NULL,58
580210,"Paso Coihue",NULL,58
580211,"Santa María",NULL,58
580212,"Villa Llanquín",NULL,58
580213,"La Lipela",NULL,58
580214,"Cuyín Manzano",NULL,58
580215,Traful,NULL,58
580216,"Villa Traful",NULL,58
580500,Covunco,NULL,58
580501,"Villa Pichi Picún Leufú",NULL,58
580502,"El Chocón",NULL,58
580503,"Los Catutos",NULL,58
580504,"Villa Vega Maipú","Vega Maipú",58
580505,"Sauzal Bonito",NULL,58
580506,"Villa Ruca Hué",NULL,58
580507,"Mari Menuco",NULL,58
580508,Ñorquin,NULL,58
620002,"San Carlos de Bariloche",NULL,62
620004,"General Roca",NULL,62
620006,Cipolletti,NULL,62
620008,Viedma,NULL,62
620010,"Villa Regina",NULL,62
620012,"Cinco Saltos",NULL,62
620014,Allen,NULL,62
620016,Catriel,NULL,62
620018,"San Antonio Oeste",NULL,62
620020,"Sierra Grande",NULL,62
620022,"Río Colorado",NULL,62
620024,"El Bolsón",NULL,62
620026,"Choele Choel",NULL,62
620028,Lamarque,NULL,62
620030,"General Conesa",NULL,62
620032,"Ingeniero Luis A. Huergo","Ingeniero Huergo",62
620034,"Fray Luis Beltrán",NULL,62
620036,"Ingeniero Jacobacci","Nahuel Niyeo",62
620038,"General Fernández Oro",NULL,62
620040,Valcheta,NULL,62
620042,"General Enrique Godoy",NULL,62
620044,"Los Menucos",NULL,62
620046,Maquinchao,NULL,62
620048,Cervantes,NULL,62
620050,"Villa Manzano",NULL,62
620052,"Barrio Puente 83",NULL,62
620054,Chichinales,NULL,62
620056,Mainqué,NULL,62
620058,Chimpay,NULL,62
620060,"Sierra Colorada",NULL,62
620062,Comallo,NULL,62
620064,"Barda del Medio",NULL,62
620066,"Colonia Julia y Echarren",NULL,62
620068,"Contralmirante Cordero",NULL,62
620070,"Dina Huapi",NULL,62
620072,"Las Grutas",NULL,62
620074,"Coronel Belisle",NULL,62
620076,Darwin,NULL,62
620078,"Sargento Vidal",NULL,62
620080,Ferri,NULL,62
620082,"Paso Cordoba",NULL,62
620084,"Villa Campanario",NULL,62
620086,"Villa Alberdi",NULL,62
620088,"Villa Llao Llao",NULL,62
620090,Pilcaniyeu,NULL,62
620092,"Barrio Mosconi",NULL,62
620094,"Barrio Chacra Monte",NULL,62
620096,"Ministro Ramos Mexía",NULL,62
620098,"Guardia Mitre",NULL,62
620100,Ñorquincó,NULL,62
620101,"Balneario El Cóndor",NULL,62
620102,Lobería,NULL,62
620103,"La Ensenada",NULL,62
620104,"San Javier",NULL,62
620105,"General Nicolás H. Palacios",NULL,62
620106,"Zanjón de Oyuela",NULL,62
620107,"General Liborio Bernal",NULL,62
620108,"Balneario Bahía Creek",NULL,62
620109,"Estancia Pozo Salado",NULL,62
620110,"Vicealmirante Eduardo O'Connor",NULL,62
620111,"Sauce Blanco",NULL,62
620112,"Teniente General Frías",NULL,62
620113,"Nuevo León",NULL,62
620114,"General Lorenzo Vintter",NULL,62
620115,"Puerto San Antonio Este",NULL,62
620116,"Los Alamos",NULL,62
620117,"Empalme Doctor Rogelio Cortizo",NULL,62
620118,"Cinco Chañares",NULL,62
620119,"Balneario El Salado",NULL,62
620120,"Loma del Molle",NULL,62
620122,Geotécnica,NULL,62
620123,"Arroyo de la Ventana",NULL,62
620124,"Arroyo Los Berros",NULL,62
620125,"Sierra Pailemán",NULL,62
620126,"Mancha Blanca",NULL,62
620127,"Apeadero Percy Scott",NULL,62
620128,"Aguada Cecilio",NULL,62
620129,"Apeadero Pajalta",NULL,62
620130,Musters,NULL,62
620131,"Nahuel Niyeu",NULL,62
620132,"Teniente Maza",NULL,62
620133,"Paja Alta",NULL,62
620134,Tembrao,NULL,62
620135,"Campana Mahuida",NULL,62
620136,"Arroyo Verde",NULL,62
620137,"Santa Rosa",NULL,62
620138,Chelforó,NULL,62
620139,Pomona,NULL,62
620140,"Colonia Josefa",NULL,62
620141,"El Solito",NULL,62
620142,"Benjamín Zorrilla",NULL,62
620143,"Fortín Uno",NULL,62
620144,"Pichi Mahuida",NULL,62
620145,"Juan de Garay",NULL,62
620146,"Coronel Eugenio del Busto",NULL,62
620147,"La Japonesa",NULL,62
620148,"Estancia Santa Nicolasa",NULL,62
620149,"Cona Niyeu",NULL,62
620150,Treneta,NULL,62
620151,Comico,NULL,62
620152,Prahuaniyeu,Praguaniyeu,62
620153,"Estancia La Dolores",NULL,62
620154,"El Caín",NULL,62
620155,"Aguada de Guerra",NULL,62
620156,"Apeadero Cerro Abanico",NULL,62
620157,"Apeaderp Ganzu Lauquen",NULL,62
620158,"Apeadero Talcahuala",NULL,62
620160,Falkner,NULL,62
620161,"San Antonio del Cuy",NULL,62
620162,"El Cuy",NULL,62
620163,"Valle Azul",NULL,62
620164,"Las Perlas",NULL,62
620165,Rentería,NULL,62
620166,"Bajada de Bravo",NULL,62
620167,"Barda Colorada",NULL,62
620168,"El Maruchito",NULL,62
620169,"Aguada de Guzmán",NULL,62
620170,"Lonco Vaca",NULL,62
620171,"Carri Yegua",NULL,62
620172,"Palenque Niyeu",NULL,62
620173,Michihuau,NULL,62
620174,Chasicó,NULL,62
620175,"La Esperanza",NULL,62
620176,"Cerro Policía",NULL,62
620177,"Peñas Blancas",NULL,62
620178,"Valle Verde",NULL,62
620179,"Yacimiento El Medanito",NULL,62
620180,"Sargento 1º Ocón",NULL,62
620181,"Ingeniero Julián Romero",NULL,62
620182,"Ingeniero Otto Krause",NULL,62
620183,"Padre A. Stefanelli",NULL,62
620184,"Coronel Juan J. Gómez",NULL,62
620185,"Contralmirante Martín Guerrico",NULL,62
620186,"Península Ruca Co","Lago Pellegrini",62
620187,"Los Juncos",NULL,62
620188,"Clemente Onelli",NULL,62
620189,"Apeadero Ingeniero Z. Resta",NULL,62
620190,"Pilcaniyeu Viejo",NULL,62
620191,Rayhuao,NULL,62
620192,"Las Bayas",NULL,62
620193,Chenqueniyeu,NULL,62
620194,"Chacay Huarruca",NULL,62
620195,Fitalancao,NULL,62
620196,Fitamiche,NULL,62
620197,"Río Chico",NULL,62
620198,"Estación Cerro Mesa",NULL,62
620199,"Aguada Troncoso",NULL,62
620200,"Manuel Choique",NULL,62
620201,"Futa Ruin",NULL,62
620202,"Ojos de Agua",NULL,62
620203,Quetrequile,NULL,62
620204,"El Moligüe",NULL,62
620205,"Cañadón Chileno",NULL,62
620206,"Las Mellizas",NULL,62
620207,"Laguna Blanca",NULL,62
620208,Pilahué,NULL,62
620209,Mencué,NULL,62
620210,"La Angostura",NULL,62
620211,"Paso Flores",NULL,62
620212,"Villa LLanquín",NULL,62
620213,"Perito Moreno",NULL,62
620214,"Estación Ñirihuau",NULL,62
620215,"Río Villegas",NULL,62
620216,"Puerto Blest",NULL,58
620217,"Puerto Frías",NULL,62
620218,"Villa Mascardi",NULL,62
620219,"El Foyel",NULL,62
620220,"Río Foyel",NULL,62
620221,"El Rincón",NULL,62
620222,"Los Repollos",NULL,62
620223,"Cuesta del Ternero",NULL,62
620224,"Mallín Ahogado",NULL,62
620225,"Mina Pico Quemado",NULL,62
620226,"Neneo Ruca",NULL,62
620227,Quinihuau,NULL,62
620228,"Boca de la Travesía",NULL,62
620229,"El Manso",NULL,62
620700,Cubanea,NULL,62
620701,"Cerro Catedral",NULL,62
620702,"Cerro Otto",NULL,62
620704,"El Juncal",NULL,62
620705,"Punta Colorada",NULL,62
620706,Yaminué,NULL,62
620707,"Colan Conhué","Colán Conué",62
620708,"Naupa Huen",NULL,62
620709,"Colonia Suiza",NULL,62
620710,"Campamento Hipasam",NULL,62
620711,"Villa Los Coihues",NULL,62
620712,"Barrio El Pilar",NULL,62
620713,"Villa San Isidro",NULL,62
620714,"Barrio Canale",NULL,62
620715,"Barrio Costa Oeste",NULL,62
620716,"Barrio La Ribera",NULL,62
620717,"Barrio Las Angustias",NULL,62
620718,"Barrio Santa Rita",NULL,62
620719,"Villa del Parque",NULL,62
620720,"Mina Santa Teresita",NULL,62
620721,Pilquiniyeu,Pilquiniyeo,62
620722,"Paraje Virgen de las Nieves",NULL,62
620723,"Playa Bonita",NULL,62
620724,"San Pedro","Península San Pedro",62
620726,"Est. Choele Choel",NULL,62
660002,Salta,NULL,66
660006,Vaqueros,NULL,66
660010,"San Ramón de la Nueva Orán","Est. Orán",66
660012,Tartagal,"Manuela Pedraza",66
660014,Metán,NULL,66
660016,"General Güemes","Est. Güemes, Güemes",66
660018,"Rosario de la Frontera",NULL,66
660020,Embarcación,NULL,66
660022,"Rosario de Lerma",NULL,66
660024,"General Mosconi","Est. Vespuccio, Ciro Echesortu",66
660026,Pichanal,NULL,66
660028,"Profesor Salvador Mazza","Est. Pocitos, Salvador Mazza",66
660030,"Joaquín V. González","(1914 Pitos)",66
660032,"Hipólito Yrigoyen","Est. Tabacal",66
660034,"Colonia Santa Rosa",NULL,66
660036,Cerrillos,NULL,66
660038,Cafayate,NULL,66
660040,Aguaray,NULL,66
660042,"El Carril",Carril,66
660044,"Campo Quijano",Quijano,66
660046,"Las Lajitas",NULL,66
660048,"Apolinario Saravia",NULL,66
660050,"El Galpón","Est. Foguista J. F. Juárez",66
660054,"Campo Santo",NULL,66
660058,"San Antonio de los Cobres",NULL,66
660060,"El Quebrachal",NULL,66
660062,"Coronel Moldes",NULL,66
660064,"Coronel Juan Solá","Est. Morillo",66
660068,Chicoana,NULL,66
660070,Urundel," (1914 Río de las Piedras)",66
660072,"El Tala","Est. Ruiz de los Llanos",66
660074,"Campamento Vespucio",NULL,66
660076,"Coronel Cornejo",NULL,66
660080,Gaona,NULL,66
660082,Cachi,NULL,66
660084,"La Viña",NULL,66
660086,"El Tabacal",NULL,66
660088,"Aguas Blancas",NULL,66
660090,"General Ballivián",NULL,66
660092,Yacuy,NULL,66
660094,Rivadavia,NULL,66
660096,Guachipas,NULL,66
660098,Animaná,NULL,66
660100,Dragones,NULL,66
660102,"Centro 25 de Junio",NULL,66
660104,"Los Blancos",NULL,66
660106,"Santa Victoria Este",NULL,66
660108,"General Pizarro",NULL,66
660110,"Coronel Mollinedo",NULL,66
660112,"Los Toldos",NULL,66
660114,"Misión Chaqueña",NULL,66
660116,"La Caldera",NULL,66
660118,"Nuestra Señora de Talavera",NULL,66
660120,"La Unión",NULL,66
660122,"Isla de Cañas",NULL,66
660124,"Río Piedras","Río de las Piedras",66
660126,"La Silleta",Silleta,66
660128,"Santa Victoria",NULL,66
660132,Angastaco,NULL,66
660134,Cobos,NULL,66
660136,Iruya,NULL,66
660138,"Río del Valle",NULL,66
660140,"El Jardín",Jardín,66
660142,"Piquete Cabado",NULL,66
660144,Antilla,"Est. Antilla",66
660146,Molinos,NULL,66
660147,Socompa,NULL,66
660148,"Estación Quebrada del Agua",NULL,66
660149,"Estación Chuculaqui",NULL,66
660150,"Mina La Casualidad",NULL,66
660151,"Estación Vega de Arizaro",NULL,66
660152,"Estación Taca Taca",NULL,66
660153,"Tolar Grande",NULL,66
660154,"Kilómetro 1506",NULL,66
660155,"Desvío Unquillal",NULL,66
660156,"Salar de Pocitos",NULL,66
660157,"Laguna Seca",NULL,66
660158,"Los Colorados",NULL,66
660159,"Tolar Chico",NULL,66
660160,"Mina Tincalayo",NULL,66
660161,Olacapato,NULL,66
660162,"Santa Rosa de los Pastos Grandes","Pastos Grandes",66
660163,"La Poma",NULL,66
660164,Payogasta,NULL,66
660165,Rumihuasi,NULL,66
660166,"Cachi Adentro",NULL,66
660167,Escalchi,NULL,66
660168,"La Paya",NULL,66
660169,"San José de Escalchi",NULL,66
660170,"El Vallecito",NULL,66
660171,"Monte Grande",NULL,66
660172,Brealito,NULL,66
660173,Seclantás,NULL,66
660174,"La Angostura",NULL,66
660175,"San Martín",NULL,66
660176,Colomé,NULL,66
660177,Tacuil,NULL,66
660181,"Palo Pintado",NULL,66
660182,Payogastilla,NULL,66
660183,"La Merced",NULL,66
660184,"Los Sauces",NULL,66
660185,"San Rafael",NULL,66
660186,"San Lucas",NULL,66
660188,"La Punilla",NULL,66
660189,Tolombón,NULL,66
660190,"Santa Bárbara",NULL,66
660191,Morales,NULL,66
660192,"Las Curtiembres",Curtiembres,66
660193,Alemania,Alemanía,66
660194,Talapampa,NULL,66
660195,"San Nicolás",NULL,66
660197,"La Represa",NULL,66
660198,"20 de Febrero",NULL,66
660199,Ampascachi,NULL,66
660200,"San Roque",NULL,66
660201,Viñaco,Viniaco,66
660202,"La Maroma",Maroma,66
660203,Palmira,"Prado y Palmira",66
660204,Calvimonte,NULL,66
660206,"Las Garzas",NULL,66
660207,"Las Tienditas",NULL,66
660208,"La Cruz",NULL,66
660209,Chamical,NULL,66
660210,"La Troja",NULL,66
660211,"Cabra Corral",NULL,66
660212,Castañares,NULL,66
660213,Amblayo,NULL,66
660214,"Mina Don Otto",NULL,66
660215,Pulares,NULL,66
660216,"Agua Negra",NULL,66
660217,"San Fernando de Escoipe",Escoipe,66
660218,"La Zanja","Zanja y Rodeo",66
660219,Escoipe,NULL,66
660220,"Piedra del Molino",NULL,66
660221,"General Alvarado",NULL,66
660222,"El Alisal",NULL,66
660223,"El Corralito",NULL,66
660224,"El Manzano",NULL,66
660225,"El Puyil",NULL,66
660226,Chorrillos,"(1914 Quebrada del Toro)",66
660227,"Ingeniero Maury",NULL,66
660228,"Gobernador Manuel Solá",NULL,66
660229,"Puerta Tastil",NULL,66
660230,"El Saladillo",NULL,66
660231,Alfarcito,NULL,66
660232,Meseta,NULL,66
660233,"Santa Rosa de Tastil",NULL,66
660234,"Las Cuevas",NULL,66
660236,Encrucijada,NULL,66
660237,Muñano,NULL,66
660238,"Los Patos",NULL,66
660239,Cachiñal,NULL,66
660240,Incahuasi,NULL,66
660241,"Diego de Almagro",NULL,66
660242,"San Bernardo de las Zorras",NULL,66
660243,Tacuara,NULL,66
660244,"Pueblo Nuevo",NULL,66
660245,Potrerillos,NULL,66
660246,Tipán,NULL,66
660247,Cobres,NULL,66
660248,Yacones,"Los Yacones",66
660249,"La Despensa",NULL,66
660251,"El Sauce",NULL,66
660252,Betania,NULL,66
660253,Mojotoro,NULL,66
660254,"El Estanque",NULL,66
660255,"Metán Viejo",NULL,66
660257,Ovando,NULL,66
660259,"La Hoyada",Hoyada,66
660260,Arenal,NULL,66
660261,"Los Mogotes",NULL,66
660262,"El Brete",Bretes,66
660263,"El Naranjo",NULL,66
660264,"Pampa Grande",NULL,66
660265,"El Cebilar",NULL,66
660266,"Ojo de Agua",NULL,66
660267,"El Ceibal",Ceibal,66
660269,"Los Baños",NULL,66
660270,Balboa,NULL,66
660271,"Almirante Brown",NULL,66
660272,Madariaga,NULL,66
660273,"Puente de Plata",NULL,66
660274,"Copo Quile",NULL,66
660275,"El Potrero",NULL,66
660276,"San Lorenzo",NULL,66
660277,"Río Urueña",NULL,66
660278,"Las Mercedes",NULL,66
660279,Horcones,NULL,66
660280,"Las Mojarras",Mojarras,66
660281,"San Luis",NULL,66
660282,"El Cóndor",NULL,66
660283,"La Costosa",NULL,66
660286,"Punta de Agua",NULL,66
660287,Schneidewind,NULL,66
660288,Esteco,NULL,66
660290,Ovejería,NULL,66
660292,"La Población",NULL,66
660293,"Bajo Grande",NULL,66
660294,"El Tunal",NULL,66
660296,Chorroarín,NULL,66
660297,Ceibalito,NULL,66
660298,"Chañar Muyo","Est. Coronel Olleros",66
660299,"Desvío Kilómetro 1088",NULL,66
660300,Macapillo,NULL,66
660301,"Desvío Kilómetro 1152",NULL,66
660302,Tolloche,Toloche,66
660303,Vinalito,NULL,66
660306,"Algarrobal Viejo",NULL,66
660307,"Corral Quemado",NULL,66
660308,"San José de la Orquera",NULL,66
660309,"Alto del Mistol",NULL,66
660310,"Las Juntas",NULL,66
660311,Lumbrera,NULL,66
660312,Juramento,NULL,66
660313,"Las Cañas",NULL,66
660314,"Los Nogales",NULL,66
660315,"Las Hacheras",NULL,66
660316,"Las Víboras",NULL,66
660317,"Paso de la Cruz",NULL,66
660318,Saladillo,NULL,66
660319,Anta,NULL,66
660321,"El Piquete",NULL,66
660322,"Estancia Vieja",NULL,66
660323,"El Rey",NULL,66
660324,Ebro,NULL,66
660325,"El Salto",NULL,66
660326,"La Trampa",NULL,66
660327,Palomitas,NULL,66
660328,"Las Mesitas",NULL,66
660329,"Cruz Quemada",NULL,66
660330,"Virgilio Tedín",NULL,66
660331,"Santa Rita",NULL,66
660332,"El Zapallar",NULL,66
660333,"Puesto Viejo",NULL,66
660335,"Kilómetro 1094",NULL,66
660336,"Cabeza del Buey",NULL,66
660337,Yaquiasmé,NULL,66
660338,"El Bordo",NULL,66
660339,"Luis Burela",NULL,66
660340,Chaguaral,NULL,66
660341,"Martínez de Tineo",NULL,66
660342,"La Estrella",NULL,66
660343,"Santa Rosa",NULL,66
660344,"Alto Verde",NULL,66
660345,Palmarcito,NULL,66
660346,"Curva del Turco",NULL,66
660347,"Campamento Central Vialidad Nac.",NULL,66
660348,"Las Flores",NULL,66
660349,"Las Flacas",NULL,66
660351,"Salta Forestal",NULL,66
660353,"Puerta Blanca",NULL,66
660354,"Campos del Norte",NULL,66
660356,"Jerónimo Matorras",NULL,66
660357,"Esteban de Urizar",NULL,66
660358,Yuchán,NULL,66
660359,"Kilómetro 1281",NULL,66
660360,Saucelito,NULL,66
660361,"Manuel Elordi",NULL,66
660362,"La Quena",NULL,66
660363,"Colonia Zanja del Tigre",NULL,66
660364,Campichuelo,NULL,66
660365,"Senda Hachada",NULL,66
660366,Hickmann,NULL,66
660368,"Pluma de Pato",NULL,66
660369,"Capitán J. Page",NULL,66
660370,"San Agustín",NULL,66
660371,"El Tartagal",NULL,66
660372,"La Corzuela",NULL,66
660373,"Pozo Bravo",NULL,66
660374,"El Espinillo",NULL,66
660375,"Luna Muerta",NULL,66
660376,"La Soledad",NULL,66
660377,"Las Varas",NULL,66
660378,"El Quimilar",Carboncito,66
